编号ID 	名称	类型	经验	铜钱最小	铜钱最大	荣誉	VIP经验	官员值	影子	体力	元宝	种类最小	种类最大	物品	
20084	55	2	4689	14483	20690	0	0	0	0	0	0	2	2	"(6001,100,2,2)(6006,100,1,1)"	
20085	56	2	4759	15204	21720	0	0	0	0	0	0	1	1	"(5001,100,3,3)"	
20086	57	2	5520	15967	22810	0	0	0	0	0	0	2	2	"(6001,100,2,2)(6006,100,1,1)"	
20087	58	2	5599	16765	23950	0	0	0	0	0	0	1	1	"(5001,100,3,3)"	
20088	59	2	5679	17598	25140	0	0	0	0	0	0	2	2	"(6001,100,2,2)(6006,100,1,1)"	
20089	60	2	5760	18480	26400	0	0	0	0	0	0	1	1	"(5001,100,4,4)"	
20090	61	2	5839	19404	27720	0	0	0	0	0	0	2	2	"(6001,100,2,2)(6006,100,2,2)"	
20091	62	2	6660	20370	29100	0	0	0	0	0	0	1	1	"(5001,100,4,4)"	
20092	63	2	6750	21392	30560	0	0	0	0	0	0	2	2	"(6001,100,2,2)(6006,100,2,2)"	
20093	64	2	6840	22456	32080	0	0	0	0	0	0	1	1	"(5001,100,4,4)"	
20094	65	2	6930	23576	33680	0	0	0	0	0	0	2	2	"(6001,100,2,2)(6006,100,2,2)"	
20095	66	2	7020	24752	35360	0	0	0	0	0	0	1	1	"(5001,100,4,4)"	
20096	67	2	7899	25991	37130	0	0	0	0	0	0	2	2	"(6001,100,2,2)(6006,100,2,2)"	
20097	68	2	7999	27286	38980	0	0	0	0	0	0	1	1	"(5001,100,4,4)"	
20098	69	2	8100	28651	40930	0	0	0	0	0	0	2	2	"(6001,100,2,2)(6006,100,2,2)"	
20099	70	2	8199	30079	42970	0	0	0	0	0	0	1	1	"(5001,100,4,4)"	
20100	71	2	8299	31584	45120	0	0	0	0	0	0	2	2	"(6001,100,3,3)(6006,100,2,2)"	
20101	72	2	5760	33159	47370	0	0	0	0	0	0	1	1	"(5001,100,5,5)"	
20102	73	2	5828	34818	49740	0	0	0	0	0	0	2	2	"(6001,100,3,3)(6006,100,2,2)"	
20103	74	2	5897	36554	52220	0	0	0	0	0	0	1	1	"(5001,100,5,5)"	
20104	75	2	5965	38381	54830	0	0	0	0	0	0	2	2	"(6001,100,3,3)(6006,100,2,2)"	
20105	76	2	6034	40299	57570	0	0	0	0	0	0	1	1	"(5001,100,5,5)"	
20106	77	2	7120	42315	60450	0	0	0	0	0	0	2	2	"(6001,100,3,3)(6006,100,2,2)"	
20107	78	2	7200	44429	63470	0	0	0	0	0	0	1	1	"(5001,100,5,5)"	
20108	79	2	7280	46648	66640	0	0	0	0	0	0	2	2	"(6001,100,3,3)(6006,100,2,2)"	
20109	80	2	7360	48979	69970	0	0	0	0	0	0	1	1	"(5001,100,5,5)"	
20110	81	2	7440	51422	73460	0	0	0	0	0	0	2	2	"(6001,100,3,3)(6006,100,2,2)"	
20111	82	2	8594	53991	77130	0	0	0	0	0	0	1	1	"(5001,100,6,6)"	
20112	83	2	8685	56693	80990	0	0	0	0	0	0	2	2	"(6001,100,3,3)(6006,100,2,2)"	
20113	84	2	8777	59521	85030	0	0	0	0	0	0	1	1	"(5001,100,6,6)"	
20114	85	2	8868	62496	89280	0	0	0	0	0	0	2	2	"(6001,100,3,3)(6006,100,2,2)"	
20115	86	2	8960	65618	93740	0	0	0	0	0	0	1	1	"(5001,100,6,6)"	
20116	87	2	11314	68901	98430	0	0	0	0	0	0	2	2	"(6001,100,3,3)(6006,100,2,2)"	
20117	88	2	11428	72345	103350	0	0	0	0	0	0	1	1	"(5001,100,6,6)"	
20118	89	2	11542	75957	108510	0	0	0	0	0	0	2	2	"(6001,100,3,3)(6006,100,2,2)"	
20119	90	2	11657	79758	113940	0	0	0	0	0	0	1	1	"(5001,100,6,6)"	
20120	91	2	11771	83741	119630	0	0	0	0	0	0	2	2	"(6001,100,3,3)(6006,100,2,2)"	
40001	1	2	0	50000	50000	0	0	0	0	0	0	2	2	"(1153,100,1,1)(1553,100,1,1)"	
40002	2	2	0	100000	100000	0	0	0	0	0	0	3	3	"(1253,100,1,1)(1453,100,1,1)(2052,100,1,1)"	
40003	3	2	0	200000	200000	0	0	0	0	0	0	3	3	"(1253,100,1,1)(1353,100,1,1)(2052,100,2,2)"	
40004	4	2	0	300000	300000	0	0	0	0	0	0	3	3	"(1553,100,1,1)(1453,100,1,1)(2052,100,3,3)"	
40005	5	2	0	500000	500000	0	0	0	0	0	0	3	3	"(1153,100,1,1)(1353,100,1,1)(2052,100,4,4)"	
40006	6	2	0	1000000	1000000	0	0	0	0	0	0	4	4	"(1354,100,1,1)(2083,100,1,1)(31041,100,1,1)(31050,100,1,1)"	
40007	7	2	0	2000000	2000000	0	0	0	0	0	0	3	3	"(1454,100,1,1)(2083,100,1,1)(2082,100,5,5)"	
40008	8	2	0	3000000	3000000	0	0	0	0	0	0	3	3	"(1254,100,1,1)(2083,100,1,1)(2082,100,5,5)"	
40009	9	2	0	4000000	4000000	0	0	0	0	0	0	3	3	"(1554,100,1,1)(2083,100,2,2)(2082,100,5,5)"	
40010	10	2	0	5000000	5000000	0	0	0	0	0	0	2	2	"(1154,100,1,1)(2083,100,5,5)"	
40011	11	2	0	6000000	6000000	0	0	0	0	0	0	2	2	"(1604,100,1,1)(2085,100,10,10)"	
40012	11	2	0	6000000	6000000	0	0	0	0	0	0	2	2	"(1604,100,1,1)(2103,100,10,10)"	
40013	11	2	0	6000000	6000000	0	0	0	0	0	0	2	2	"(1604,100,1,1)(2104,100,10,10)"	
40014	12	2	0	7000000	7000000	0	0	0	0	0	0	2	2	"(1604,100,1,1)"	
40015	13	2	0	7000000	7000000	0	0	0	0	0	0	2	2	"(1604,100,1,1)"	
40016	14	2	0	7000000	7000000	0	0	0	0	0	0	2	2	"(1604,100,1,1)"	
20042	42	2	100	406	580	0	0	0	0	0	0	0	0		
20043	43	2	144	483	690	0	0	0	0	0	0	0	0		
20044	44	2	150	546	780	0	0	0	0	0	0	0	0		
20045	45	2	192	567	810	0	0	0	0	0	0	0	0		
20046	46	2	180	623	890	0	0	0	0	0	0	0	0		
20047	47	2	210	707	1010	0	0	0	0	0	0	0	0		
20048	48	2	312	889	1270	0	0	0	0	0	0	0	0		
20049	49	2	310	1113	1590	0	0	0	0	0	0	0	0		
20050	50	2	380	1540	2200	0	0	0	0	0	0	0	0		
20051	51	2	552	2247	3210	0	0	0	0	0	0	0	0		
20052	52	2	550	3451	4930	0	0	0	0	0	0	0	0		
20053	53	2	650	5572	7960	0	0	0	0	0	0	0	0		
20054	54	2	120	2142	3060	0	0	0	0	0	0	0	0		
20055	55	2	460	3451	4930	0	0	0	0	0	0	0	0		
20056	56	2	990	5572	7960	0	0	0	0	0	0	0	0		
20057	57	2	4770	14665	20950	0	0	0	0	0	0	0	0		
20058	58	2	80	2142	3060	0	0	0	0	0	0	0	0		
20059	59	2	120	3451	4930	0	0	0	0	0	0	0	0		
20060	60	2	240	5572	7960	0	0	0	0	0	0	0	0		
20061	61	2	990	5572	7960	0	0	0	0	0	0	0	0		
20062	62	2	2688	9023	12890	0	0	0	0	0	0	0	0		
20063	63	2	2688	9023	12890	0	0	0	0	0	0	0	0		
20064	64	2	4770	14665	20950	0	0	0	0	0	0	0	0		
20065	65	2	4770	14665	20950	0	0	0	0	0	0	0	0		
20066	66	2	6300	23849	34070	0	0	0	0	0	0	0	0		
20067	67	2	6300	23849	34070	0	0	0	0	0	0	0	0		
20068	68	2	9733	38808	55440	0	0	0	0	0	0	0	0		
20069	69	2	9733	38808	55440	0	0	0	0	0	0	0	0		
20070	70	2	11700	49511	70730	0	0	0	0	0	0	0	0		
3142	100	16	0	0	0	0	0	0	0	0	0	5	5	"(6003,100,2,2)(6004,100,4,4)(9001,100,10,10)(1003,100,10,10)(1001,100,10,10)"	
3143	30	16	0	0	0	0	0	0	0	0	0	5	5	"(6002,100,2,2)(6006,100,5,5)(9001,100,3,3)(1003,100,1,1)(1001,100,5,5)"	
1487	1	4	0	0	0	0	0	0	0	0	0	1	1	"(6002,100,1,1)(6004,100,1,1)(6006,100,2,2)(6001,100,2,2)(5001,100,1,1)"	
1488	70	4	0	150000	150000	0	0	0	0	0	0	5	5	"(4001,100,25,25)(9001,100,25,25)(6002,100,15,15)(8028,100,1,1)(6004,100,5,5)"	
1489	80	4	0	200000	200000	0	0	0	0	0	0	5	5	"(4001,100,30,30)(9001,100,30,30)(6002,100,20,20)(8029,100,1,1)(6004,100,10,10)"	
1490	90	4	0	300000	300000	0	0	0	0	0	0	5	5	"(4001,100,35,35)(9001,100,35,35)(6002,100,25,25)(8030,100,1,1)(6004,100,15,15)"	
1491	100	4	0	400000	400000	0	0	0	0	0	0	5	5	"(4001,100,40,40)(9001,100,40,40)(6002,100,30,30)(8031,100,1,1)(6004,100,20,20)"	
1492	110	4	0	500000	500000	0	0	0	0	0	0	5	5	"(4001,100,45,45)(9001,100,45,45)(6002,100,35,35)(8048,100,1,1)(6004,100,25,25)"	
1493	0	17	5	100	100	0	0	0	0	0	0	1	1	"(6006,325,1,1)(9001,295,1,1)(1003,50,1,1)(8044,10,1,1)(6001,320,1,1)"	
1494	10	17	10	200	200	0	0	0	0	0	0	1	1	"(6006,325,1,1)(9001,295,1,1)(1003,50,1,1)(8044,10,1,1)(6001,320,1,1)"	
1495	20	17	20	400	400	0	0	0	0	0	0	1	1	"(6006,325,1,1)(9001,295,1,1)(1003,50,1,1)(8044,10,1,1)(6001,320,1,1)"	
1496	30	17	40	800	800	0	0	0	0	0	0	1	1	"(6006,325,1,1)(9001,295,1,1)(1003,50,1,1)(8044,10,1,1)(6001,320,2,2)"	
1497	40	17	60	1200	1200	0	0	0	0	0	0	1	1	"(6006,325,1,1)(9001,295,1,1)(1003,50,1,1)(8044,10,1,1)(6001,320,2,2)"	
1498	50	17	100	2000	2000	0	0	0	0	0	0	1	1	"(6006,325,1,1)(9001,295,1,1)(1003,50,1,1)(8044,10,1,1)(6001,320,2,2)"	
3144	9	15	0	0	0	0	0	0	0	0	0	1	1	"(2084,100,5,5)"	
3145	10	15	0	0	0	0	0	0	0	0	0	1	1	"(9001,100,100,100)"	
1500	1	4	0	0	0	0	0	0	0	0	0	1	1	"(1003,85,10,10)(1604,1,1,1)(2082,10,1,1)(2084,3,1,1)(2082,1,10,10)"	
1501	2	4	0	0	0	0	0	0	0	0	0	1	1	"(1154,100,1,1)(1254,100,1,1)(1354,100,1,1)(1454,100,1,1)(1554,100,1,1)"	
1502	3	4	0	0	0	0	0	0	0	0	0	1	1	"(6001,100,10,10)(6002,100,1,10)(6003,100,1,10)"	
1503	4	4	0	0	0	0	0	0	0	0	0	1	1	"(1003,100,10,20)(9001,100,10,20)(4001,100,10,20)(5001,100,10,20)(1001,100,10,20)"	
1504	5	4	0	0	0	0	0	0	0	0	0	1	1	"(21003,100,1,5)(21003,100,1,1)"	
1505	6	4	0	0	0	0	0	0	0	0	0	1	1	"(2082,100,1,1)(2082,100,1,2)(2082,100,1,3)(2084,100,1,2)"	
3146	11	15	0	5000000	5000000	0	0	0	0	0	20000	1	1	"(23003,100,50,50)"	
3147	12	15	0	0	0	0	0	0	0	0	0	5	5	"(8033,100,100,100)(8034,100,100,100)(8035,100,100,100)(8036,100,100,100)(8037,100,100,100)"	
1506	7	4	0	0	0	0	0	0	0	0	0	2	2	"(6006,100,10,10)(6004,100,5,5)"	
3148	13	15	0	0	0	0	0	0	0	0	0	1	1	"(1154,100,1,1)"	
3149	14	15	0	0	0	0	0	0	0	0	0	1	1	"(1254,100,1,1)"	
3150	15	15	0	0	0	0	0	0	0	0	0	1	1	"(1354,100,1,1)"	
3151	16	15	0	0	0	0	0	0	0	0	0	1	1	"(1454,100,1,1)"	
3152	17	15	0	0	0	0	0	0	0	0	0	1	1	"(1554,100,1,1)"	
3153	1	18	0	0	0	0	0	0	0	0	0	1	1	"(6002,100,1,1)"	
3154	2	18	0	10000	10000	0	0	0	0	0	0	0	0		
3155	3	18	0	50000	50000	0	0	0	0	0	0	0	0		
3156	4	18	0	100000	100000	0	0	0	0	0	0	0	0		
3157	5	18	0	0	0	0	0	0	0	0	0	1	1	"(2082,100,1,1)"	
3158	1	19	0	100000	100000	0	0	100	0	0	0	1	1	"(40003,100,1,1)"	
3159	2	19	0	60000	60000	0	0	70	0	0	0	1	1	"(40002,100,2,2)"	
3160	3	19	0	40000	40000	0	0	50	0	0	0	1	1	"(40001,100,4,4)"	
3161	4	19	0	20000	20000	0	0	30	0	0	0	1	1	"(40001,100,3,3)"	
3162	5	19	0	10000	10000	0	0	20	0	0	0	1	1	"(40001,100,2,2)"	
3163	6	19	0	10000	10000	0	0	10	0	0	0	1	1	"(40001,100,1,1)"	
3164	0	20	0	30000	30000	0	0	0	0	24	0	4	4	"(1003,100,10,10)(9001,100,20,20)(6001,100,15,15)(6006,100,10,10)"	
3165	1	20	0	30000	30000	0	0	0	0	24	0	4	4	"(1003,100,10,10)(9001,100,25,25)(6001,100,15,15)(6006,100,15,15)"	
3166	2	20	0	40000	40000	0	0	0	0	24	0	4	4	"(1003,100,12,12)(9001,100,25,25)(6001,100,15,15)(6006,100,15,15)"	
3167	3	20	0	40000	40000	0	0	0	0	24	0	4	4	"(1003,100,13,13)(9001,100,30,30)(6001,100,20,20)(6006,100,20,20)"	
3168	4	20	0	50000	50000	0	0	0	0	24	0	4	4	"(1003,100,14,14)(9001,100,30,30)(6004,100,8,8)(6002,100,8,8)"	
3169	5	20	0	60000	60000	0	0	0	0	24	0	4	4	"(1003,100,15,15)(9001,100,30,30)(6004,100,10,10)(6002,100,10,10)"	
3170	V3	15	0	0	0	0	1000	0	0	0	1000	0	0		
3171	V5	15	0	0	0	0	5000	0	0	0	5000	0	0		
3172	V6	15	0	0	0	0	10000	0	0	0	10000	0	0		
3173	V7	15	0	0	0	0	25000	0	0	0	25000	0	0		
3174	V8	15	0	0	0	0	50000	0	0	0	50000	0	0		
3175	V9	15	0	0	0	0	100000	0	0	0	100000	0	0		
3176	V10	15	0	0	0	0	200000	0	0	0	200000	0	0		
3177	1	21	0	0	0	0	0	0	0	0	0	1	1	"(9001,100,1,1)"	
3178	2	21	0	0	0	0	0	0	0	0	0	2	2	"(9001,100,1,1)(4001,100,1,1)"	
3179	3	21	0	0	0	0	0	0	0	0	0	2	2	"(9001,100,2,2)(4001,100,1,1)"	
3180	4	21	0	0	0	0	0	0	0	0	0	3	3	"(9001,100,2,2)(4001,100,2,2)(1001,100,2,2)"	
3181	5	21	0	0	0	0	0	0	0	0	0	2	2	"(9001,100,1,1)(4001,100,1,1)"	
3182	6	21	0	0	0	0	0	0	0	0	0	3	3	"(9001,100,1,1)(4001,100,1,1)(1001,100,1,1)"	
3183	7	21	0	0	0	0	0	0	0	0	0	3	3	"(6003,100,2,2)(9001,100,2,2)(1001,100,2,2)"	
3184	8	21	0	0	0	0	0	0	0	0	0	3	3	"(6001,100,1,1)(1001,100,1,1)(6006,100,1,1)"	
3185	9	21	0	0	0	0	0	0	0	0	0	3	3	"(6001,100,2,2)(1001,100,2,2)(6006,100,1,1)"	
3186	10	21	0	0	0	0	0	0	0	0	0	3	3	"(6002,100,1,1)(1001,100,1,1)(6004,100,1,1)"	
3187	11	21	0	0	0	0	0	0	0	0	0	3	3	"(6002,100,1,1)(1001,100,2,2)(6004,100,1,1)"	
3188	12	21	0	0	0	0	0	0	0	0	0	2	2	"(6003,100,1,1)(1001,100,1,1)"	
3189	6	20	0	70000	70000	0	0	0	0	24	0	4	4	"(1003,100,18,18)(9001,100,35,35)(6004,100,15,15)(6002,100,15,15)"	
3190	7	20	0	80000	80000	0	0	0	0	24	0	4	4	"(1003,100,20,20)(9001,100,35,35)(6004,100,20,20)(6003,100,4,4)"	
3191	8	20	0	100000	100000	0	0	0	0	24	0	4	4	"(1003,100,22,22)(9001,100,40,40)(6004,100,25,25)(6003,100,6,6)"	
3192	9	20	0	120000	120000	0	0	0	0	24	0	4	4	"(1003,100,25,25)(9001,100,45,45)(6005,100,8,8)(6003,100,8,8)"	
3193	10	20	0	150000	150000	0	0	0	0	24	0	4	4	"(1003,100,30,30)(9001,100,50,50)(6005,100,12,12)(6003,100,12,12)"	
3194	11	20	0	200000	200000	0	0	0	0	24	0	4	4	"(1003,100,30,30)(9001,100,50,50)(6005,100,12,12)(6003,100,12,12)(1003,,,)"	
3195	12	20	0	200000	200000	0	0	0	0	24	0	4	4	"(1003,100,30,30)(9001,100,50,50)(6005,100,12,12)(6003,100,12,12)"	
3196	13	20	0	200000	200000	0	0	0	0	24	0	4	4	"(1003,100,30,30)(9001,100,50,50)(6005,100,12,12)(6003,100,12,12)"	
20121	70	2	11700	49511	70730	0	0	0	0	0	0	0	0		
20122	71	2	11700	49511	70730	0	0	0	0	0	0	0	0		
3197	V1	15	0	0	0	0	100	0	0	0	100	0	0		
3198	V2	15	0	0	0	0	500	0	0	0	500	0	0		
3199	V4	15	0	0	0	0	2000	0	0	0	2000	0	0		
1507	1	4	0	0	0	0	0	0	0	0	0	1	1	"(25001,600,1,1)(1003,339,1,1)(6004,50,1,1)(6003,10,1,1)(1604,1,1,1)"	
4441	平阳-1	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4442	平阳-2	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4443	平阳-3	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(25001,40,1,2)(1003,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4444	平阳-4	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4445	平阳-5	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4446	平阳-6	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(25001,40,1,2)(1003,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4447	平阳-7	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4448	平阳-8	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4449	平阳-9	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(25001,40,1,2)(1003,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4450	平阳-10	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(25001,40,1,2)(1003,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4451	晋阳-1	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4452	晋阳-2	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4453	晋阳-3	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4454	晋阳-4	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4455	晋阳-5	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4456	晋阳-6	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4457	晋阳-7	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4458	晋阳-8	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4459	晋阳-9	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4460	晋阳-10	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4461	雁门-1	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4462	雁门-2	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4463	雁门-3	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4464	雁门-4	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4465	雁门-5	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4466	雁门-6	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4467	雁门-7	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4468	雁门-8	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4469	雁门-9	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4470	雁门-10	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4471	弘农-1	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4472	弘农-2	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4473	弘农-3	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(25001,40,1,2)(1003,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4474	弘农-4	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4475	弘农-5	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4476	弘农-6	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(25001,40,1,2)(1003,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4477	弘农-7	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4478	弘农-8	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4479	弘农-9	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(25001,40,1,2)(1003,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4480	弘农-10	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(25001,40,1,2)(1003,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4481	安定-1	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4482	安定-2	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4483	安定-3	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4484	安定-4	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4485	安定-5	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4486	安定-6	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4487	安定-7	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4488	安定-8	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4489	安定-9	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4490	安定-10	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4491	匈奴-1	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4492	匈奴-2	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4493	匈奴-3	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4494	匈奴-4	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4495	匈奴-5	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4496	匈奴-6	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4497	匈奴-7	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4498	匈奴-8	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4499	匈奴-9	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
