编号ID ,最小,最大,物品,几率,最少,最多
0,0,0,30007,2500,1,2
52312,1,2,0,0,0,0
0,0,0,3,10000,850,850
0,0,0,2,10000,451,451
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52313,1,2,0,0,0,0
0,0,0,3,10000,850,850
0,0,0,2,10000,451,451
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52314,1,2,0,0,0,0
0,0,0,3,10000,850,850
0,0,0,2,10000,451,451
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52315,1,2,0,0,0,0
0,0,0,3,10000,850,850
0,0,0,2,10000,451,451
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52316,1,2,0,0,0,0
0,0,0,3,10000,864,864
0,0,0,2,10000,460,460
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52317,1,2,0,0,0,0
0,0,0,3,10000,864,864
0,0,0,2,10000,460,460
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52318,1,2,0,0,0,0
0,0,0,3,10000,864,864
0,0,0,2,10000,460,460
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52319,1,2,0,0,0,0
0,0,0,3,10000,864,864
0,0,0,2,10000,460,460
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52320,1,2,0,0,0,0
0,0,0,3,10000,864,864
0,0,0,2,10000,460,460
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52321,1,2,0,0,0,0
0,0,0,3,10000,870,870
0,0,0,2,10000,460,460
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52322,1,2,0,0,0,0
0,0,0,3,10000,870,870
0,0,0,2,10000,460,460
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52323,1,2,0,0,0,0
0,0,0,3,10000,870,870
0,0,0,2,10000,460,460
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52324,1,2,0,0,0,0
0,0,0,3,10000,870,870
0,0,0,2,10000,460,460
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52325,1,2,0,0,0,0
0,0,0,3,10000,870,870
0,0,0,2,10000,460,460
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52326,1,2,0,0,0,0
0,0,0,3,10000,880,880
0,0,0,2,10000,483,483
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52327,1,2,0,0,0,0
0,0,0,3,10000,880,880
0,0,0,2,10000,483,483
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52328,1,2,0,0,0,0
0,0,0,3,10000,880,880
0,0,0,2,10000,483,483
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52329,1,2,0,0,0,0
0,0,0,3,10000,880,880
0,0,0,2,10000,483,483
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52330,1,2,0,0,0,0
0,0,0,3,10000,880,880
0,0,0,2,10000,483,483
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52331,1,2,0,0,0,0
0,0,0,3,10000,900,900
0,0,0,2,10000,507,507
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52332,1,2,0,0,0,0
0,0,0,3,10000,900,900
0,0,0,2,10000,507,507
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52333,1,2,0,0,0,0
0,0,0,3,10000,900,900
0,0,0,2,10000,507,507
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52334,1,2,0,0,0,0
0,0,0,3,10000,900,900
0,0,0,2,10000,507,507
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52335,1,2,0,0,0,0
0,0,0,3,10000,900,900
0,0,0,2,10000,507,507
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52336,1,2,0,0,0,0
0,0,0,3,10000,910,910
0,0,0,2,10000,532,532
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52337,1,2,0,0,0,0
0,0,0,3,10000,910,910
0,0,0,2,10000,532,532
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52338,1,2,0,0,0,0
0,0,0,3,10000,910,910
0,0,0,2,10000,532,532
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52339,1,2,0,0,0,0
0,0,0,3,10000,910,910
0,0,0,2,10000,532,532
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52340,1,2,0,0,0,0
0,0,0,3,10000,910,910
0,0,0,2,10000,532,532
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52341,1,2,0,0,0,0
0,0,0,3,10000,912,912
0,0,0,2,10000,558,558
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52342,1,2,0,0,0,0
0,0,0,3,10000,912,912
0,0,0,2,10000,558,558
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52343,1,2,0,0,0,0
0,0,0,3,10000,912,912
0,0,0,2,10000,558,558
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52344,1,2,0,0,0,0
0,0,0,3,10000,912,912
0,0,0,2,10000,558,558
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52345,1,2,0,0,0,0
0,0,0,3,10000,912,912
0,0,0,2,10000,558,558
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52346,1,2,0,0,0,0
0,0,0,3,10000,940,940
0,0,0,2,10000,586,586
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52347,1,2,0,0,0,0
0,0,0,3,10000,940,940
0,0,0,2,10000,586,586
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52348,1,2,0,0,0,0
0,0,0,3,10000,940,940
0,0,0,2,10000,586,586
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52349,1,2,0,0,0,0
0,0,0,3,10000,940,940
0,0,0,2,10000,586,586
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52350,1,2,0,0,0,0
0,0,0,3,10000,940,940
0,0,0,2,10000,586,586
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52351,1,2,0,0,0,0
0,0,0,3,10000,945,945
0,0,0,2,10000,615,615
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52352,1,2,0,0,0,0
0,0,0,3,10000,945,945
0,0,0,2,10000,615,615
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52353,1,2,0,0,0,0
0,0,0,3,10000,945,945
0,0,0,2,10000,615,615
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52354,1,2,0,0,0,0
0,0,0,3,10000,945,945
0,0,0,2,10000,615,615
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52355,1,2,0,0,0,0
0,0,0,3,10000,945,945
0,0,0,2,10000,615,615
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52356,1,2,0,0,0,0
0,0,0,3,10000,948,948
0,0,0,2,10000,646,646
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52357,1,2,0,0,0,0
0,0,0,3,10000,948,948
0,0,0,2,10000,646,646
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52358,1,2,0,0,0,0
0,0,0,3,10000,948,948
0,0,0,2,10000,646,646
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52359,1,2,0,0,0,0
0,0,0,3,10000,948,948
0,0,0,2,10000,646,646
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52360,1,2,0,0,0,0
0,0,0,3,10000,948,948
0,0,0,2,10000,646,646
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52361,1,2,0,0,0,0
0,0,0,3,10000,950,950
0,0,0,2,10000,678,678
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52362,1,2,0,0,0,0
0,0,0,3,10000,950,950
0,0,0,2,10000,678,678
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52363,1,2,0,0,0,0
0,0,0,3,10000,950,950
0,0,0,2,10000,678,678
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52364,1,2,0,0,0,0
0,0,0,3,10000,950,950
0,0,0,2,10000,678,678
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52365,1,2,0,0,0,0
0,0,0,3,10000,950,950
0,0,0,2,10000,678,678
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52366,1,2,0,0,0,0
0,0,0,3,10000,970,970
0,0,0,2,10000,712,712
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52367,1,2,0,0,0,0
0,0,0,3,10000,970,970
0,0,0,2,10000,712,712
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52368,1,2,0,0,0,0
0,0,0,3,10000,970,970
0,0,0,2,10000,712,712
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52369,1,2,0,0,0,0
0,0,0,3,10000,970,970
0,0,0,2,10000,712,712
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52370,1,2,0,0,0,0
0,0,0,3,10000,970,970
0,0,0,2,10000,712,712
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52371,1,2,0,0,0,0
0,0,0,3,10000,980,980
0,0,0,2,10000,747,747
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52372,1,2,0,0,0,0
0,0,0,3,10000,980,980
0,0,0,2,10000,747,747
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52373,1,2,0,0,0,0
0,0,0,3,10000,980,980
0,0,0,2,10000,747,747
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52374,1,2,0,0,0,0
0,0,0,3,10000,980,980
0,0,0,2,10000,747,747
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52375,1,2,0,0,0,0
0,0,0,3,10000,980,980
0,0,0,2,10000,747,747
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52376,1,2,0,0,0,0
0,0,0,3,10000,984,984
0,0,0,2,10000,785,785
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52377,1,2,0,0,0,0
0,0,0,3,10000,984,984
0,0,0,2,10000,785,785
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52378,1,2,0,0,0,0
0,0,0,3,10000,984,984
0,0,0,2,10000,785,785
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52379,1,2,0,0,0,0
0,0,0,3,10000,984,984
0,0,0,2,10000,785,785
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52380,1,2,0,0,0,0
0,0,0,3,10000,984,984
0,0,0,2,10000,785,785
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52381,1,2,0,0,0,0
0,0,0,3,10000,1000,1000
0,0,0,2,10000,824,824
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52382,1,2,0,0,0,0
0,0,0,3,10000,1000,1000
0,0,0,2,10000,824,824
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52383,1,2,0,0,0,0
0,0,0,3,10000,1000,1000
0,0,0,2,10000,824,824
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52384,1,2,0,0,0,0
0,0,0,3,10000,1000,1000
0,0,0,2,10000,824,824
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52385,1,2,0,0,0,0
0,0,0,3,10000,1000,1000
0,0,0,2,10000,824,824
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52386,1,2,0,0,0,0
0,0,0,3,10000,1010,1010
0,0,0,2,10000,865,865
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52387,1,2,0,0,0,0
0,0,0,3,10000,1010,1010
0,0,0,2,10000,865,865
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52388,1,2,0,0,0,0
0,0,0,3,10000,1010,1010
0,0,0,2,10000,865,865
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52389,1,2,0,0,0,0
0,0,0,3,10000,1010,1010
0,0,0,2,10000,865,865
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52390,1,2,0,0,0,0
0,0,0,3,10000,1010,1010
0,0,0,2,10000,865,865
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52391,1,2,0,0,0,0
0,0,0,3,10000,1032,1032
0,0,0,2,10000,908,908
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52392,1,2,0,0,0,0
0,0,0,3,10000,1032,1032
0,0,0,2,10000,908,908
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52393,1,2,0,0,0,0
0,0,0,3,10000,1032,1032
0,0,0,2,10000,908,908
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52394,1,2,0,0,0,0
0,0,0,3,10000,1032,1032
0,0,0,2,10000,908,908
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52395,1,2,0,0,0,0
0,0,0,3,10000,1032,1032
0,0,0,2,10000,908,908
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52396,1,2,0,0,0,0
0,0,0,3,10000,1068,1068
0,0,0,2,10000,953,953
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52397,1,2,0,0,0,0
0,0,0,3,10000,1068,1068
0,0,0,2,10000,953,953
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52398,1,2,0,0,0,0
0,0,0,3,10000,1068,1068
0,0,0,2,10000,953,953
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52399,1,2,0,0,0,0
0,0,0,3,10000,1068,1068
0,0,0,2,10000,953,953
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52400,1,2,0,0,0,0
0,0,0,3,10000,1068,1068
0,0,0,2,10000,953,953
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52401,1,2,0,0,0,0
0,0,0,3,10000,1095,1095
0,0,0,2,10000,1001,1001
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52402,1,2,0,0,0,0
0,0,0,3,10000,1095,1095
0,0,0,2,10000,1001,1001
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52403,1,2,0,0,0,0
0,0,0,3,10000,1095,1095
0,0,0,2,10000,1001,1001
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52404,1,2,0,0,0,0
0,0,0,3,10000,1095,1095
0,0,0,2,10000,1001,1001
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52405,1,2,0,0,0,0
0,0,0,3,10000,1095,1095
0,0,0,2,10000,1001,1001
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52406,1,2,0,0,0,0
0,0,0,3,10000,1104,1104
0,0,0,2,10000,1051,1051
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52407,1,2,0,0,0,0
0,0,0,3,10000,1104,1104
0,0,0,2,10000,1051,1051
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52408,1,2,0,0,0,0
0,0,0,3,10000,1104,1104
0,0,0,2,10000,1051,1051
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52409,1,2,0,0,0,0
0,0,0,3,10000,1104,1104
0,0,0,2,10000,1051,1051
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52410,1,2,0,0,0,0
0,0,0,3,10000,1104,1104
0,0,0,2,10000,1051,1051
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52411,1,2,0,0,0,0
0,0,0,3,10000,1152,1152
0,0,0,2,10000,1076,1076
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52412,1,2,0,0,0,0
0,0,0,3,10000,1152,1152
0,0,0,2,10000,1076,1076
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52413,1,2,0,0,0,0
0,0,0,3,10000,1152,1152
0,0,0,2,10000,1076,1076
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52414,1,2,0,0,0,0
0,0,0,3,10000,1152,1152
0,0,0,2,10000,1076,1076
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52415,1,2,0,0,0,0
0,0,0,3,10000,1152,1152
0,0,0,2,10000,1076,1076
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52416,1,2,0,0,0,0
0,0,0,3,10000,1188,1188
0,0,0,2,10000,1129,1129
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52417,1,2,0,0,0,0
0,0,0,3,10000,1188,1188
0,0,0,2,10000,1129,1129
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52418,1,2,0,0,0,0
0,0,0,3,10000,1188,1188
0,0,0,2,10000,1129,1129
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52419,1,2,0,0,0,0
0,0,0,3,10000,1188,1188
0,0,0,2,10000,1129,1129
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52420,1,2,0,0,0,0
0,0,0,3,10000,1188,1188
0,0,0,2,10000,1129,1129
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52421,1,2,0,0,0,0
0,0,0,3,10000,1224,1224
0,0,0,2,10000,1155,1155
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52422,1,2,0,0,0,0
0,0,0,3,10000,1224,1224
0,0,0,2,10000,1155,1155
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52423,1,2,0,0,0,0
0,0,0,3,10000,1224,1224
0,0,0,2,10000,1155,1155
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52424,1,2,0,0,0,0
0,0,0,3,10000,1224,1224
0,0,0,2,10000,1155,1155
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52425,1,2,0,0,0,0
0,0,0,3,10000,1224,1224
0,0,0,2,10000,1155,1155
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52426,1,2,0,0,0,0
0,0,0,3,10000,1245,1245
0,0,0,2,10000,1213,1213
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52427,1,2,0,0,0,0
0,0,0,3,10000,1245,1245
0,0,0,2,10000,1213,1213
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52428,1,2,0,0,0,0
0,0,0,3,10000,1245,1245
0,0,0,2,10000,1213,1213
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52429,1,2,0,0,0,0
0,0,0,3,10000,1245,1245
0,0,0,2,10000,1213,1213
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52430,1,2,0,0,0,0
0,0,0,3,10000,1245,1245
0,0,0,2,10000,1213,1213
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52431,1,2,0,0,0,0
0,0,0,3,10000,1395,1395
0,0,0,2,10000,1240,1240
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52432,1,2,0,0,0,0
0,0,0,3,10000,1395,1395
0,0,0,2,10000,1240,1240
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52433,1,2,0,0,0,0
0,0,0,3,10000,1395,1395
0,0,0,2,10000,1240,1240
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52434,1,2,0,0,0,0
0,0,0,3,10000,1395,1395
0,0,0,2,10000,1240,1240
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52435,1,2,0,0,0,0
0,0,0,3,10000,1395,1395
0,0,0,2,10000,1240,1240
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52436,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52437,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52438,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52439,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52440,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52441,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52442,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52443,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52444,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52445,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52446,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52447,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52448,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52449,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52450,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52451,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52452,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52453,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52454,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52455,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52456,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52457,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
